//Card Title,Card ID,Card Value,Card Type,Card Sub Type,Year,Peak,Team,LastName,FirstName,NickName,UniformNumber,DayOB,MonthOB,YearOB,Bats,Throws,Position,Pitcher Role,Contact,Gap,Power,Eye,Avoid Ks,BABIP,Contact vL,Gap vL,Power vL,Eye vL,Avoid K vL,BABIP vL,Contact vR,Gap vR,Power vR,Eye vR,Avoid K vR,BABIP vR,GB Hitter Type,FB Hitter Type,BattedBallType,Speed,Steal Rate,Stealing,Baserunning,Sac bunt,Bunt for hit,Stuff,Movement,Control,pHR,pBABIP,Stuff vL,Movement vL,Control vL,pHR vL,pBABIP vL,Stuff vR,Movement vR,Control vR,pHR vR,pBABIP vR,Fastball,Slider,Curveball,Changeup,Cutter,Sinker,Splitter,Forkball,Screwball,Circlechange,Knucklecurve,Knuckleball,Stamina,Hold,GB,Velocity,Arm Slot,Height,Infield Range,Infield Error,Infield Arm,DP,CatcherAbil,CatcherFrame,Catcher Arm,OF Range,OF Error,OF Arm,Pos Rating P,Pos Rating C,Pos Rating 1B,Pos Rating 2B,Pos Rating 3B,Pos Rating SS,Pos Rating LF,Pos Rating CF,Pos Rating RF,LearnC,Learn1B,Learn2B,Learn3B,LearnSS,LearnLF,LearnCF,LearnRF,era,tier,MissionValue,limit,owned,brefid,Buy Order High,Sell Order Low,Last 10 Price,Buy Order High(CC),Sell Order Low(CC),Last 10 Price(CC),date
MLB 2024 Live 2B Luis Arraez SD,61362,100,1,0,2024,N,San Diego Padres,Arraez,Luis,La Regadera,3,9,4,1997,2,1,4,0,111,73,35,65,123,89,109,70,33,63,122,86,113,75,36,66,123,91,1,1,0,58,12,12,61,56,55,1,30,5,1,59,1,29,5,1,59,1,30,5,1,60,1,0,0,0,0,0,0,0,0,0,0,0,2,0,4,90-92,4,178,63,60,55,61,3,3,1,56,59,44,0,0,24,63,0,0,0,0,0,0,1,1,1,1,1,1,1,8,5,200,0,0,arraez000lui,0,23900,24596,0,0,0,2024-03-15,
MLB 2024 Live LF Randy Arozarena TB,61821,79,1,0,2024,N,Tampa Bay Rays,Arozarena,Randy,,56,28,2,1995,1,1,7,0,71,72,78,78,65,77,76,73,80,81,67,83,70,72,78,78,65,76,2,2,0,56,71,74,77,61,58,1,28,2,1,55,1,28,2,1,55,1,28,2,1,56,1,0,0,0,0,0,0,0,0,0,0,0,9,0,4,75-80,3,180,53,52,49,42,1,1,1,62,65,58,0,0,0,0,0,0,74,30,62,0,1,1,1,1,1,1,1,8,2,5,0,0,arroza000ran,101,396,343,0,0,0,2024-03-15,
Rookie Sensation SP Orie Arntzen PHA 1943,63833,51,3,0,1943,N,Philadelphia Athletics,Arntzen,Orie,Old Folks,18,18,10,1909,1,1,1,11,48,49,46,61,49,52,48,50,47,61,49,52,48,49,46,61,49,52,2,2,0,5,4,6,5,28,5,61,67,55,75,56,62,68,56,76,57,61,66,55,74,55,67,0,69,64,0,0,0,0,0,0,0,0,78,53,4,90-92,3,185,28,21,24,24,0,0,0,10,7,10,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,arntze001ori,6,14,16,0,5001,0,2024-03-15,
Unsung Heroes 3B Harry Arndt STL 1906,62284,64,8,0,1906,N,St. Louis Cardinals,Arndt,Harry,,63,12,2,1879,1,1,5,0,70,62,87,60,77,64,62,54,88,71,64,64,72,66,87,57,80,64,0,1,0,74,71,69,64,33,54,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,7,4,83-85,3,183,52,74,66,45,0,0,0,54,65,69,0,0,0,0,58,0,0,0,15,0,0,1,1,0,0,0,1,1,1,2,0,0,arndt-001har,0,100,97,0,10001,10001,2024-03-15,
MLB 2024 Live RP Shawn Armstrong TB,61817,79,1,0,2024,N,Tampa Bay Rays,Armstrong,Shawn,,64,11,9,1990,1,1,1,12,27,20,3,13,21,29,27,20,3,13,21,29,27,20,3,13,21,29,0,0,0,21,21,17,25,44,36,85,78,78,82,73,78,75,76,77,67,93,82,82,87,80,65,60,0,0,66,65,0,0,0,0,0,0,17,66,2,95-97,3,188,15,20,59,25,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,2,5,0,0,armstr001sha,0,370,263,0,0,0,2024-03-15,
MLB 2024 Live SS Gabriel Arias CLE,61720,68,1,0,2024,N,Cleveland Guardians,Arias,Gabriel,,13,27,2,2000,1,1,6,0,64,65,67,63,64,68,67,68,68,66,66,70,64,65,67,62,64,68,2,1,0,30,34,62,56,51,32,1,28,1,1,54,1,28,1,1,54,1,28,1,1,54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,90-92,4,185,85,77,88,79,4,4,1,65,66,79,0,0,69,30,68,82,21,14,56,0,1,1,1,1,1,1,1,8,1,2,0,1,arias-002gab,26,42,36,0,0,0,2024-03-15,
Snapshot SS Alex Arias PHI 1999,62988,64,7,0,1999,N,Philadelphia Phillies,Arias,Alex,,26,20,11,1967,1,1,6,0,86,59,31,68,109,70,93,54,26,80,126,70,85,61,33,64,104,71,1,0,0,29,20,57,30,6,3,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,83-85,3,191,61,99,67,59,0,0,0,7,1,1,0,0,0,19,19,62,0,0,0,0,0,1,1,1,0,0,0,6,1,2,0,0,arias-001ale,90,176,176,0,10001,0,2024-03-15,
MLB 2024 Live 3B Nolan Arenado STL,61095,87,1,0,2024,N,St. Louis Cardinals,Arenado,Nolan,Nado,28,16,4,1991,1,1,5,0,78,79,73,68,94,68,81,79,76,74,96,71,78,80,72,67,94,68,3,2,0,15,17,63,38,25,21,1,28,1,1,55,1,28,1,1,55,1,28,1,1,55,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,-,4,188,82,83,88,45,0,0,0,55,68,86,0,0,0,0,88,0,0,0,0,0,1,1,1,1,1,1,1,8,3,15,0,0,arenad001nol,1005,1187,1254,0,0,0,2024-03-15,
Rookie Sensation LF Oswaldo Arcia MIN 2013,63957,47,3,0,2013,N,Minnesota Twins,Arcia,Oswaldo,,31,9,5,1991,2,1,7,0,58,72,77,63,43,76,59,73,66,53,46,76,58,72,80,67,42,77,2,1,0,43,22,46,50,4,10,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,19,4,83-85,3,183,7,9,4,7,0,0,0,44,52,62,0,0,0,0,0,0,51,0,44,0,0,0,0,0,1,0,1,7,0,1,0,0,arcia-001osw,8,38,60,0,5001,5005,2024-03-15,
MLB 2024 Live SS Orlando Arcia ATL,61386,74,1,0,2024,N,Atlanta Braves,Arcia,Orlando,El Nino,11,4,8,1994,1,1,6,0,72,68,70,66,79,65,74,71,73,73,81,67,72,67,70,64,79,65,0,0,0,6,11,12,71,56,34,1,29,6,1,57,1,29,6,1,57,1,29,6,1,57,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,75-80,3,183,75,74,82,71,0,0,0,63,60,70,0,0,0,63,31,71,57,0,0,0,1,1,1,1,1,1,1,8,2,5,0,1,arcia-000orl,150,380,374,0,0,0,2024-03-15,
Rookie Sensation SP Jim Archer KC1 1961,63810,74,3,0,1961,N,Kansas City Athletics,Archer,Jim,,20,25,5,1932,1,2,1,11,42,54,43,60,52,38,42,54,44,61,52,38,42,54,43,60,52,38,0,0,0,25,4,6,46,27,7,46,87,84,102,72,44,81,82,95,68,47,89,85,105,74,46,0,54,0,0,0,0,0,52,0,0,0,75,115,2,88-90,4,183,28,21,24,24,0,0,0,9,1,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,5,0,0,archer002jam,120,344,325,0,0,15001,2024-03-15,
MLB 2024 Live DH Jonathan Aranda TB,61803,75,1,0,2024,N,Tampa Bay Rays,Aranda,Jonathan,,62,23,5,1998,2,1,10,0,73,68,72,76,66,78,70,65,69,74,63,77,75,70,73,77,68,79,0,0,0,36,8,12,56,48,47,1,34,1,1,74,1,34,1,1,74,1,34,1,1,74,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,90-92,3,183,54,60,50,49,0,0,2,60,65,54,0,0,75,50,43,17,0,0,0,0,1,1,1,1,1,1,1,8,2,5,0,1,aranda000jon,101,373,235,0,0,0,2024-04-17,
Hardware Heroes SS Luke Appling CWS 1936,62063,100,9,0,1936,N,Chicago White Sox,Appling,Luke,Old Aches and Pains,4,2,4,1907,1,1,6,0,118,51,53,94,97,126,115,53,44,108,86,127,120,50,55,90,101,125,0,1,1,54,52,63,55,24,3,1,12,1,1,23,1,11,1,1,22,1,12,1,1,23,1,0,0,0,0,0,0,0,0,0,0,0,0,16,4,83-85,4,178,72,68,75,83,0,0,0,4,4,7,0,0,0,0,0,66,0,0,0,0,0,0,0,1,0,0,0,2,5,200,0,0,applin001luc,20002,26999,27801,0,0,0,2024-03-15,
Hardware Heroes SS Luis Aparicio CWS 1959,61999,62,9,0,1959,N,Chicago White Sox,Aparicio,Luis,Little Louie,11,29,4,1934,1,1,6,0,74,53,33,70,109,55,79,44,28,83,130,55,73,55,35,66,104,55,0,0,0,86,94,101,86,38,9,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,83-85,3,175,68,83,70,66,0,0,0,8,5,3,0,0,0,0,0,63,0,0,0,0,0,0,0,1,0,0,0,3,1,2,0,1,aparic001lui,78,150,141,0,0,0,2024-03-15,
Unsung Heroes LF Norichika Aoki SF 2015,64251,85,8,0,2015,N,San Francisco Giants,Aoki,Norichika,Nori,23,5,1,1982,2,1,7,0,109,60,33,75,154,77,140,34,11,71,152,117,100,68,37,76,155,69,0,1,0,60,66,73,49,56,52,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,83-85,3,175,5,6,10,9,0,0,0,62,120,61,0,0,0,0,0,0,82,0,72,0,0,0,0,0,1,0,1,7,3,15,0,0,aoki--001nor,1050,2499,1964,0,0,21667,2024-03-22,
MLB 2024 Live RP Tejay Antone CIN,64905,45,1,0,2024,N,Cincinnati Reds,Antone,Tejay,,70,5,12,1993,1,1,1,12,21,13,4,27,24,14,21,14,4,28,25,14,21,13,4,27,24,14,1,1,0,32,40,35,22,60,39,64,67,67,59,72,60,64,66,57,66,67,69,69,60,79,0,53,55,0,0,53,0,0,0,0,0,0,39,41,0,97-99,3,193,12,34,59,22,3,3,5,35,54,63,60,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,8,0,1,0,1,antone000tej,0,8,14,0,0,0,2024-04-17,
Snapshot RF Eric Anthony HOU 1993,62757,43,7,0,1993,N,Houston Astros,Anthony,Eric,,24,8,11,1967,2,2,9,0,57,67,76,75,67,55,53,57,68,78,57,55,60,71,78,74,71,56,3,0,0,55,41,51,59,4,3,1,9,1,1,17,1,9,1,1,18,1,9,1,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,83-85,3,188,10,7,4,4,0,0,0,51,98,61,0,0,0,0,0,0,0,26,57,0,0,0,0,0,1,1,1,6,0,1,0,1,anthon001eri,0,13,21,0,5001,5555,2024-03-15,
Rookie Sensation SP Rick Ankiel STL 2000,60631,73,3,0,2000,N,St. Louis Cardinals,Ankiel,Rick,,66,19,7,1979,2,2,1,11,52,48,54,62,56,54,49,48,45,53,50,54,53,49,57,66,58,54,2,1,0,20,4,6,36,28,1,115,78,41,66,109,126,86,42,73,119,113,76,41,64,106,105,95,128,0,0,0,0,0,0,0,0,0,62,66,3,93-95,3,185,28,21,24,24,0,0,0,1,8,8,57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,2,5,0,0,ankiel001ric,359,495,478,0,15001,0,2024-03-15,
MLB 2024 Live 3B Miguel Andujar OAK,61527,65,1,0,2024,N,Oakland Athletics,Andujar,Miguel,Papa,22,2,3,1995,1,1,5,0,76,65,59,60,98,62,78,68,61,64,99,65,76,65,59,59,98,62,3,2,0,22,25,70,45,27,19,1,34,1,1,74,1,34,1,1,74,1,34,1,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-,3,183,38,43,89,31,0,0,0,37,44,81,0,0,0,0,49,0,17,0,0,0,1,1,1,1,1,0,1,8,1,2,0,1,anduja000mig,0,36,36,0,0,0,2024-03-15,
Rookie Sensation 3B Miguel Andujar NYY 2018,64022,61,3,0,2018,N,New York Yankees,Andujar,Miguel,Papa,41,2,3,1995,1,1,5,0,78,96,77,52,90,70,83,113,78,58,103,70,78,90,77,50,86,71,2,0,0,50,14,65,81,3,1,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,83-85,3,183,40,46,57,27,0,0,0,7,9,3,0,0,0,0,32,0,0,0,0,0,0,0,1,0,1,0,0,7,1,2,0,1,anduja000mig,0,175,118,0,11111,12001,2024-03-15,
Snapshot SP Joaquin Andujar HOU 1978,62544,67,7,0,1978,N,Houston Astros,Andujar,Joaquin,,47,21,12,1952,3,1,1,11,18,36,37,52,15,24,19,43,31,47,16,24,18,34,39,54,15,24,0,0,0,12,5,6,19,57,10,52,103,31,108,108,51,96,31,101,99,54,109,32,114,115,47,46,0,44,0,0,0,0,0,0,0,0,53,43,2,90-92,3,183,36,13,27,31,0,0,0,7,8,2,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,1,anduja001joa,0,198,131,0,10001,10001,2024-03-15,
MLB 2024 Live SP Matt Andriese MIA,64862,43,1,0,2024,N,Miami Marlins,Andriese,Matt,Dreezy,29,28,8,1989,1,1,1,11,35,24,10,13,31,38,35,24,10,13,31,38,35,24,10,13,31,38,0,0,0,20,13,22,25,52,28,51,59,90,56,58,51,59,91,57,59,50,58,90,56,57,29,0,29,30,27,0,0,0,0,0,0,0,54,43,2,92-94,3,188,30,16,56,28,0,0,0,3,6,5,63,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8,0,1,0,1,andrie001mat,0,25,28,0,0,0,2024-04-17,
Legend 2B Mike Andrews BOS Peak,63565,69,4,0,1969,Y,Boston Red Sox,Andrews,Mike,,2,9,7,1943,1,1,4,0,77,74,75,105,90,67,83,77,69,107,106,68,75,73,77,104,85,67,0,1,0,37,32,59,48,81,79,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,22,4,83-85,3,191,58,57,34,66,0,0,0,3,3,2,0,0,0,58,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,2,0,1,andrew001mic,45,175,73,0,0,16899,2024-03-15,
Unsung Heroes CF Ed Andrews PHI 1887,62262,62,8,0,1887,N,Philadelphia Quakers,Andrews,Ed,,43,5,4,1859,1,1,8,0,88,55,71,53,87,82,88,56,72,54,87,82,88,55,71,53,87,82,1,0,0,73,84,88,77,4,5,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,83-85,3,173,43,57,23,58,0,0,0,69,69,69,0,0,0,15,0,0,0,52,0,0,0,1,0,0,1,1,0,1,1,2,0,1,andrew001ed-,41,105,145,0,10001,10001,2024-03-15,
All-Star SP Tyler Anderson LAD 2022,63356,82,5,0,2022,N,Los Angeles Dodgers,Anderson,Tyler,Mr. Duck,31,30,12,1989,2,2,1,11,20,31,38,48,17,23,20,31,37,47,17,23,20,32,39,49,17,24,1,0,0,5,3,6,6,23,8,43,91,99,86,106,43,94,100,90,108,42,91,99,86,104,25,0,9,25,24,21,0,0,0,0,0,0,63,115,3,90-92,3,191,36,20,27,24,0,0,0,7,4,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10,0,0,anders001tyl,0,1500,1392,0,0,24778,2024-03-15,
MLB 2024 Live SP Tyler Anderson LAA,61586,75,1,0,2024,N,Los Angeles Angels,Anderson,Tyler,Mr. Duck,31,30,12,1989,2,2,1,11,32,29,3,25,33,29,32,29,3,25,33,29,32,29,3,25,33,29,0,0,0,12,15,10,10,56,30,77,70,83,59,87,78,71,85,61,89,76,70,83,59,87,76,0,71,79,72,71,0,0,0,0,0,0,70,68,3,91-93,3,191,35,31,54,41,0,0,0,3,6,5,80,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,2,5,0,1,anders001tyl,0,109,111,0,0,0,2024-03-15,
MLB 2024 Live SS Tim Anderson MIA,64183,67,1,0,2024,N,Miami Marlins,Anderson,Tim,TA7,7,23,6,1993,1,1,6,0,77,55,31,53,69,83,79,56,32,56,72,86,77,55,31,53,69,83,2,2,0,38,54,81,85,61,64,1,29,3,1,58,1,29,3,1,57,1,29,3,1,59,1,0,0,0,0,0,0,0,0,0,0,0,6,0,4,75-80,4,185,83,73,75,76,2,2,1,85,67,68,0,0,0,0,0,74,0,0,0,0,1,1,1,1,1,1,1,8,1,2,0,1,anders003tim,0,35,36,0,0,0,2024-03-15,
MLB 2024 Live RP Nick Anderson KC,61638,63,1,0,2024,N,Kansas City Royals,Anderson,Nick,,61,5,7,1990,1,1,1,12,32,24,5,13,37,26,33,25,5,14,38,26,32,24,5,13,37,26,0,0,0,22,15,23,30,44,1,72,70,82,63,74,66,65,79,58,66,76,74,86,69,83,60,60,0,0,0,0,0,0,0,0,0,0,14,52,3,94-96,3,196,33,39,52,39,1,1,1,3,3,3,83,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,8,1,2,0,1,anders003nic,33,38,43,0,0,0,2024-03-15,
Snapshot 2B Marlon Anderson WAS 2006,59328,79,7,0,2006,N,Washington Nationals,Anderson,Marlon,,8,6,1,1974,2,1,4,0,66,74,77,66,67,67,63,76,64,56,63,67,67,73,80,70,69,68,1,0,0,67,73,60,59,29,1,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,10,4,83-85,3,180,81,48,52,74,0,0,0,72,56,108,0,0,0,79,0,0,72,22,47,0,0,1,0,0,1,0,0,7,2,5,0,0,anders004mar,140,490,192,0,15001,15001,2024-03-15,
MLB 2024 Live RP Justin Anderson CWS,66395,40,1,0,2024,N,Chicago White Sox,Anderson,Justin,Ando,32,28,9,1992,2,1,1,12,8,10,3,3,17,5,8,11,3,3,17,5,10,10,4,3,18,6,2,2,0,13,17,11,11,40,6,77,66,49,58,72,73,64,48,57,66,79,68,51,59,79,61,61,0,0,0,0,0,0,0,0,0,0,14,28,1,97-99,4,191,29,27,59,30,1,1,1,17,17,15,74,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,8,0,1,0,1,anders002jus,0,12,12,0,0,0,2024-04-17,
Hardware Heroes 1B John Anderson MLA 1901,62040,90,9,0,1901,N,Milwaukee Brewers,Anderson,John,,94,14,12,1873,2,1,3,0,96,123,87,53,104,81,105,113,88,61,123,80,94,127,87,49,98,82,0,0,0,62,80,82,69,16,1,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,7,4,83-85,3,188,46,50,46,43,0,0,0,60,65,65,0,0,80,0,0,0,58,0,16,0,1,0,0,0,1,1,1,1,4,50,0,0,anders010joh,23000,0,21232,0,0,50001,2024-03-15,
MLB 2024 Live RP Grant Anderson TEX,61449,48,1,0,2024,N,Texas Rangers,Anderson,Grant,,22,21,6,1997,1,1,1,12,34,26,8,15,25,39,34,26,8,15,25,39,34,26,8,15,25,39,0,0,0,13,6,13,21,21,16,82,66,70,57,74,75,61,68,55,64,93,70,73,59,87,0,78,0,73,0,79,0,0,0,0,0,0,23,31,1,92-94,2,183,23,17,38,18,2,2,1,13,21,28,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,1,0,1,anders001gra,0,9,9,0,0,0,2024-03-15,
Rookie Sensation RF Goat Anderson PIT 1907,60629,41,3,0,1907,N,Pittsburgh Pirates,Anderson,Goat,,33,13,1,1880,2,1,9,0,51,29,59,128,70,36,54,28,57,111,79,35,50,30,60,135,67,37,0,0,0,72,77,81,65,53,9,1,10,1,1,19,1,10,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,7,4,84-86,4,183,59,53,35,60,0,0,0,67,62,68,0,0,0,14,0,0,0,47,71,0,0,0,0,0,0,1,1,1,0,1,0,1,anders003edw,10,18,15,0,0,0,2024-03-15,
Rookie Sensation LF Garret Anderson CAL 1995,64041,63,3,0,1995,N,California Angels,Anderson,Garret,,16,30,6,1972,2,2,7,0,79,54,77,47,67,93,76,49,81,46,60,92,82,56,76,48,70,94,0,1,0,45,40,70,52,12,3,1,9,1,1,18,1,10,1,1,18,1,9,1,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,83-85,4,191,4,2,8,5,0,0,0,58,57,69,0,0,0,0,0,0,69,8,0,0,0,0,0,0,1,1,1,6,1,2,0,0,anders002gar,26,47,43,0,10001,0,2024-03-15,
Mission Edition LF Garret Anderson ANA 2002,58840,77,10,10,2002,N,Anaheim Angels,Anderson,Garret,,16,30,6,1972,2,2,7,0,99,118,82,42,107,82,76,78,96,38,75,75,108,139,79,44,120,86,0,2,0,37,45,44,37,3,8,1,17,1,1,33,1,18,1,1,33,1,17,1,1,33,1,0,0,0,0,0,0,0,0,0,0,0,0,15,4,83-85,4,191,5,9,2,1,0,0,0,51,111,68,0,0,0,0,0,0,70,25,0,0,0,0,0,0,1,1,0,6,2,5,0,1,anders002gar,0,170,182,0,0,0,2024-03-15,
MLB 2024 Live RP Chase Anderson BOS,66383,47,1,0,2024,N,Boston Red Sox,Anderson,Chase,Texas,57,30,11,1987,1,1,1,12,11,17,1,13,11,18,11,18,1,14,11,19,11,17,1,13,11,18,0,0,0,20,14,30,15,41,32,67,65,69,51,88,67,66,69,52,89,66,65,69,51,86,58,0,61,0,58,0,0,0,0,59,0,0,45,55,3,92-94,3,185,18,58,46,19,0,0,0,3,6,5,81,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8,0,1,0,1,anders011cha,0,10,14,0,0,0,2024-04-17,
Snapshot SP Brett Anderson OAK 2019,62371,53,7,0,2019,N,Oakland Athletics,Anderson,Brett,Noon,30,1,2,1988,2,2,1,11,25,30,35,49,17,31,25,30,35,48,17,31,25,31,36,50,17,31,0,0,0,12,5,6,19,27,1,28,88,82,79,108,30,104,86,95,129,28,83,81,76,101,10,15,1,6,0,20,0,0,0,0,0,0,59,34,1,89-91,3,193,27,31,27,24,0,0,0,1,2,3,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,anders001bre,0,85,56,14501,0,13920,2024-03-15,
Hardware Heroes SP Allan Anderson MIN 1988,61949,64,9,0,1988,N,Minnesota Twins,Anderson,Allan,,49,7,1,1964,2,2,1,11,20,28,38,47,17,23,20,28,37,46,17,23,20,29,39,48,17,24,0,2,0,5,3,6,5,24,2,36,80,96,77,91,37,86,98,80,98,36,79,95,76,89,24,0,0,27,0,23,0,0,0,0,0,0,75,58,3,89-91,3,183,36,21,27,24,0,0,0,10,6,3,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,0,0,anders001all,70,133,172,0,0,10001,2024-03-15,
Rookie Sensation LF Sandy Amoros BRO 1954,64074,73,3,0,1954,N,Brooklyn Dodgers,Amoros,Sandy,,15,30,1,1930,2,2,7,0,64,130,79,73,80,54,63,126,77,71,79,54,65,131,80,74,81,55,0,0,0,61,69,50,63,25,9,1,9,1,1,17,1,9,1,1,18,1,9,1,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,9,4,83-85,3,170,10,6,6,1,0,0,0,67,77,68,0,0,0,0,0,0,83,13,0,0,0,0,0,0,1,1,0,3,2,5,0,0,amoros001edm,399,1100,1140,0,15001,15001,2024-03-15,
MLB 2024 Live C Miguel Amaya CHC,61227,67,1,0,2024,N,Chicago Cubs,Amaya,Miguel,,75,9,3,1999,1,1,2,0,60,68,61,76,61,64,62,71,63,78,63,66,60,67,61,76,61,64,2,2,0,6,11,58,35,44,37,1,34,1,1,74,1,34,1,1,74,1,34,1,1,74,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,-,3,188,24,35,51,21,68,72,70,31,36,46,0,70,6,0,0,0,0,0,0,1,1,1,1,0,1,0,1,8,1,2,0,1,amaya-000mig,26,52,61,0,0,0,2024-03-15,
Unsung Heroes SS Ruben Amaro PHI 1961,62211,48,8,0,1961,N,Philadelphia Phillies,Amaro,Ruben,,20,6,1,1936,1,1,6,0,66,67,7,82,66,69,69,59,9,87,69,71,66,70,7,80,65,69,0,2,0,39,4,16,34,59,59,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,83-85,3,180,61,84,68,71,0,0,0,4,10,9,0,0,19,0,0,59,0,0,0,0,1,0,1,1,0,0,0,4,0,1,0,1,amaro-001rub,0,53,34,0,5001,0,2024-03-15,
Rookie Sensation RF Ruben Amaro PHI 1992,63932,41,3,0,1992,N,Philadelphia Phillies,Amaro,Ruben,,33,12,2,1965,3,1,9,0,54,89,66,82,75,40,59,100,58,81,85,41,53,85,69,83,72,40,2,2,0,68,72,75,45,23,7,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,83-85,3,178,4,4,2,1,0,0,0,66,96,69,0,0,0,0,0,0,85,51,76,0,0,0,0,0,1,1,1,5,0,1,0,0,amaro-002rub,0,12,16,0,5001,8500,2024-03-15,
Unsung Heroes 2B Joey Amalfitano CHC 1964,62239,55,8,0,1964,N,Chicago Cubs,Amalfitano,Joey,,17,23,1,1934,1,1,4,0,62,118,40,94,83,50,64,106,45,100,87,50,63,123,39,93,82,51,0,2,0,60,71,54,52,20,84,1,11,1,1,21,1,11,1,1,20,1,11,1,1,21,1,0,0,0,0,0,0,0,0,0,0,0,0,8,4,83-85,4,180,69,56,43,48,0,0,0,6,3,9,0,0,0,62,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,1,0,1,amalfi001joh,13,29,25,0,5001,0,2024-03-15,
MLB 2024 Live CL Adbert Alzolay CHC,61215,86,1,0,2024,N,Chicago Cubs,Alzolay,Adbert,,73,1,3,1995,1,1,1,13,27,11,3,21,27,21,27,11,3,21,27,21,27,11,3,21,27,21,0,0,0,19,15,13,28,47,28,87,78,86,76,82,78,73,82,69,74,95,84,90,84,88,71,71,0,0,65,0,0,0,0,0,0,0,19,69,2,96-98,3,183,14,13,51,21,2,2,2,12,19,31,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,3,15,0,0,alzola000adb,0,1100,1182,0,0,0,2024-03-15,
Snapshot LF Brant Alyea MIN 1970,63007,64,7,0,1970,N,Minnesota Twins,Alyea,Brant,,11,8,12,1940,1,1,7,0,62,75,98,74,58,71,64,75,90,81,61,71,61,75,101,72,57,71,0,0,0,49,53,57,61,5,10,1,10,1,1,18,1,9,1,1,18,1,10,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,23,4,83-85,3,191,10,3,3,2,0,0,0,41,40,76,0,0,0,0,0,0,48,0,0,0,0,0,0,0,1,0,1,4,1,2,0,0,alyea-001gar,77,249,275,0,0,11251,2024-03-15,
